Anime_id,Title,Genre,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,,,,,
19431,Gokujo.: Souda Onsen ni Ikou!!,"['Ecchi', 'Comedy', 'Shoujo Ai']",Special,"['LMD', 'Cammot']",,6.13,1524,6370,3113,1,Manga,26-Jun-13,,,,,
19433,Sore Ike! Anpanman: Omusubiman,['Kids'],Movie,,['TMS Entertainment'],5.48,21,13756,131,1,Unknown,7-Jul-90,,,,,
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"['Action', 'Magic', 'Fantasy']",OVA,['Animaruya'],,4.5,28,13005,163,1,Unknown,20-Sep-88,,,,,
19445,Tetsujin 28-gou Gao!,"['Slice of Life', 'Mecha']",TV,['Fuji TV'],['Eiken'],7,8,12257,209,151,Manga,"Apr 6, 2013 to Mar 26, 2016",,,,,
19447,Arata Kangatari Picture Drama,['Fantasy'],Special,['Lantis'],['Satelight'],6,249,8140,1499,6,Unknown,"Jun 21, 2013 to Nov 22, 2013",,,,,
19457,Green Saver,"['Adventure', 'Kids']",TV,['Studio Kaab'],,5.8,10,14152,117,26,Original,"Nov 9, 2009 to Apr 10, 2010",,,,,
19463,Hamuko Mairu!,"['Adventure', 'Comedy']",OVA,"['Mushi Production', 'Studio Liberty']",,4.64,11,14829,83,1,Manga,29-Jun-96,,,,,
19467,Revbahaf Wang-gug Jaegeon-soelgi,"['Comedy', 'Drama', 'Shoujo']",TV,['Studio Kaab'],,5.85,13,11231,355,26,Unknown,"May 21, 2007 to Nov 26, 2007",,,,,
19469,Saiki Kusuo no Ψ-nan (ONA),"['Comedy', 'Supernatural', 'School', 'Shounen']",ONA,['Opera House'],,5.97,2598,3925,6975,1,Manga,4-Aug-13,,,,,
19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,"['Action', 'Ecchi', 'Parody', 'Comedy']",Special,['WOWOW'],['TMS Entertainment'],6.14,21,11829,198,1,Unknown,14-Sep-05,,,,,
19481,Juujika You and I,"['Mecha', 'Music', 'Sci-Fi']",Music,['Kamikaze Douga'],,5.34,201,11398,337,1,Unknown,3-Sep-10,,,,,
19489,Little Witch Academia: Mahoujikake no Parade,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'School']",Movie,"['Half H.P Studio', 'Ultra Super Pictures', 'TOHO animation', 'Good Smile Company']",['Trigger'],7.89,59189,906,101248,1,Original,9-Oct-15,,,,,
19495,Hakusai Anime,"['Slice of Life', 'Comedy', 'Romance', 'School']",ONA,,,5.38,34,11553,334,3,Unknown,"Jul 15, 2013 to Dec 29, 2014",,,,,
19497,Kagerouka-kun,"['Fantasy', 'Kids']",OVA,['Tokyo Movie Shinsha'],['Sunrise'],5.05,21,14214,117,1,Unknown,23-May-03,,,,,
19501,Giga Tribe,"['Comedy', 'Parody', 'Shounen', 'Super Power']",TV,['Studio Kaab'],,5.5,14,,175,39,Unknown,,,,,,
19505,Kaizoku Ouji,"['Adventure', 'Shounen']",TV,,['Toei Animation'],7.18,11,12272,186,31,Unknown,"May 2, 1966 to Nov 28, 1966",,,,,
19511,Naruto: Shippuuden - Sunny Side Battle,"['Action', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",Special,,['Studio Pierrot'],7.38,10862,2567,21054,1,Original,6-Oct-13,,,,,
19513,Toki-iro Kaima,"['Horror', 'Shounen']",OVA,['Mushi Production'],,5.57,14,12476,171,4,Unknown,"Apr 20, 1989 to Feb 25, 1990",,,,,
19515,Kentoushi,"['Seinen', 'Sports']",OVA,,,5.29,14,13275,137,3,Unknown,"Mar 5, 1990 to Jul 5, 1990",,,,,
19517,Taabou no Ryuuguusei Daitanken,"['Sci-Fi', 'Space', 'Kids', 'Fantasy']",Movie,['Sanrio'],,4.75,20,14087,111,1,Unknown,20-Jul-91,,,,,
19519,Dream Creator feat. GUMI,['Music'],Music,,,5.84,442,9639,776,1,Unknown,5-Jul-13,,,,,
19521,GAME OVER feat. Hatsune Miku,['Music'],Music,,,5.99,1084,7820,1784,1,Unknown,17-Jul-13,,,,,
19523,Fuurinkanzan,['Hentai'],OVA,['Angelfish'],,5.81,575,7617,1815,1,Visual novel,30-Aug-13,,,,,
19533,Fujiko Fujio A no Mumako,"['Horror', 'Supernatural']",Special,['TBS'],['Shin-Ei Animation'],5.14,21,12854,152,1,Unknown,3-Jul-90,,,,,
19535,Taka no Tsume GO: Utsukushiki Elleair Shoushuu Plus,"['Comedy', 'Parody', 'Super Power']",Movie,,['DLE'],5.29,17,12249,199,1,Unknown,13-Sep-13,,,,,
19547,Beompeoking Jaepeo,"['Action', 'Cars']",TV,,['Daewon Media'],4.86,22,13131,150,26,Unknown,2004,,,,,
19555,Ttoli Janggun,"['Action', 'Drama', 'Shounen']",Movie,,,4.53,15,14469,100,1,Unknown,1978,,,,,
19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",['Kids'],Special,['VAP'],['TMS Entertainment'],5.75,40,12783,176,1,Unknown,26-Jul-06,,,,,
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,"['Comedy', 'Romance']",Special,"['TBS', 'Magic Bus']",['Eiken'],5.62,13,13911,111,1,Unknown,7-Aug-98,,,,,
19569,Junjou Shoujo Et Cetera,['Hentai'],OVA,['Pashmina'],['Studio 1st'],6.78,1167,6057,3372,2,Manga,"Aug 2, 2013 to Oct 4, 2013",,,,,
19573,Short Peace Opening,"['Fantasy', 'Sci-Fi', 'Supernatural']",Special,,['Sunrise'],6.27,1880,6026,3695,1,Original,20-Jul-13,,,,,
19575,Kobayashi ga Kawai sugite Tsurai!!,"['Romance', 'School', 'Shoujo']",OVA,,,6.36,2832,4963,6168,2,Manga,"Jul 26, 2013 to Mar 26, 2014",,,,,
19581,Houseki no Kuni,"['Fantasy', 'Sci-Fi', 'Seinen']",ONA,['Kodansha'],['Studio Hibari'],6.51,2175,4388,6606,1,Manga,19-Jul-13,,,,,
19583,Ishii Hisaichi no Dai Seikai,"['Parody', 'Comedy']",OVA,,,4.91,11,14792,88,1,Unknown,6-Sep-91,,,,,
19585,Kobo-chan,"['Comedy', 'Kids', 'Slice of Life']",TV,"['Yomiuri Telecasting', 'Studio Jack', 'Meruhensha']",['Eiken'],6.56,58,12089,219,63,4-koma manga,"Oct 19, 1992 to Mar 21, 1994",,,,,
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,"['Adventure', 'Comedy', 'Kids']",Movie,"['Pony Canyon', 'Nippon Columbia']",['Sunrise'],6.81,21,12698,157,1,Unknown,14-Dec-13,,,,,
19597,Milk House Dreaming: Ai no Shiki,"['Music', 'Shoujo']",OVA,['Shogakukan Productions'],,4.72,47,11544,191,1,Unknown,28-Nov-87,,,,,
19613,New Initial D Movie: Legend 1 - Kakusei,"['Action', 'Cars', 'Seinen', 'Sports']",Movie,"['Shochiku', 'Kodansha', 'Ultra Super Pictures', 'Avex Pictures', 'Sammy']","['SANZIGEN', 'LIDENFILMS']",7.91,5737,3418,12467,1,Manga,24-Aug-14,,,,,
19619,Jewelpet Twinkle�? Hohoemi no Niji ni Dokki☆Doki!,"['Fantasy', 'Magic', 'School', 'Shoujo']",Special,"['TV Tokyo', 'Studio Jack']",['Studio Comet'],7.29,279,9441,801,1,Original,22-Jul-13,,,,,
19627,Junkers Come Here: Memories of You,"['Drama', 'Slice of Life']",OVA,"['Bandai Visual', 'TV Asahi']",['Triangle Staff'],5.6,35,11930,231,1,Unknown,21-Jul-94,,,,,
19629,Zecchou Rocket,['Hentai'],OVA,['Queen Bee'],,6.25,894,7085,2348,2,Manga,"Oct 18, 2013 to Dec 13, 2013",,,,,
19631,Tayu Tayu,"['Harem', 'Hentai', 'Romance']",OVA,['Queen Bee'],,7.08,2183,4868,5450,4,Manga,"Oct 27, 2013 to Apr 11, 2014",,,,,
19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,['Hentai'],OVA,['SPEED'],,6.04,718,7406,1727,1,Unknown,20-Sep-13,,,,,
19635,Hontou ni Atta,['Hentai'],OVA,"['MS Pictures', 'BOOTLEG']",,5.85,819,7068,2244,2,Original,"Aug 2, 2013 to May 2, 2014",,,,,
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",Movie,,['Shin-Ei Animation'],7.4,618,7966,1259,1,Unknown,8-Mar-14,,,,,
19647,Hajime no Ippo: Rising,"['Comedy', 'Sports', 'Drama', 'Shounen']",TV,"['VAP', 'Kodansha', 'Nippon Television Network']","['Madhouse', 'MAPPA']",8.66,59024,813,102455,25,Manga,"Oct 6, 2013 to Mar 29, 2014",,,,,
19653,Neppuu Kairiku Bushi Road,"['Action', 'Fantasy', 'Mecha', 'Sci-Fi']",Special,"['Bandai Visual', 'Nitroplus', 'Bushiroad', 'Orange', 'Bushiroad Music']",['Kinema Citrus'],7.32,11522,2341,28430,1,Original,31-Dec-13,,,,,
19669,Kuroko no Basket: Baka ja Katenai no yo!,"['Sports', 'Comedy', 'School', 'Shounen']",OVA,,['Production I.G'],7.7,18299,2254,33816,1,Unknown,4-Dec-13,,,,,
19671,Free!: FrFr - Short Movie,"['Comedy', 'Sports']",Special,"['Lantis', 'Animation Do']",['Kyoto Animation'],7.76,20600,1891,44037,7,Light novel,"Sep 11, 2013 to Jan 8, 2014",,,,,
19671,Free!: FrFr - Short Movie,"['Comedy', 'Sports']",Special,"['Lantis', 'Animation Do']",['Kyoto Animation'],7.76,20600,1891,44037,7,Light novel,"Sep 11, 2013 to Jan 8, 2014",,,,,
19681,Hustle Punch,"['Comedy', 'Fantasy', 'Kids']",TV,,['Toei Animation'],5.79,14,11777,242,26,Unknown,"Nov 1, 1965 to Apr 25, 1966",,,,,
19683,Kick no Oni (1971),"['Shounen', 'Sports']",Movie,,['Toei Animation'],5.54,13,13315,139,1,Unknown,20-Mar-71,,,,,
19685,Kanojo ga Flag wo Oraretara,"['Comedy', 'Harem', 'Romance', 'School']",TV,['KlockWorx'],['Hoods Entertainment'],6.57,48334,905,102109,13,Light novel,"Apr 7, 2014 to Jun 30, 2014",,,,,
19687,Kuiba II: Dazhan Yuan Yang Jie,"['Action', 'Adventure', 'Kids', 'Fantasy']",Movie,['Vasoon Animation'],,6.98,43,11726,264,1,Original,31-May-13,,,,,
19695,Clover 4/3,"['School', 'Drama']",ONA,['Studio Kaab'],,6,15,11693,268,24,Unknown,"Aug, 2000 to Dec, 2000",,,,,
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,['Comedy'],Special,,['J.C.Staff'],7.12,7779,3003,18554,2,Manga,"Jul 24, 2013 to Nov 27, 2013",,,,,
19703,Kyousou Giga (TV),"['Action', 'Fantasy', 'Supernatural']",TV,,['Toei Animation'],7.89,30668,911,96793,10,Original,"Oct 10, 2013 to Dec 19, 2013",,,,,
19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,"['Kids', 'Mystery']",OVA,['Sanrio'],,4.25,24,14612,91,1,Unknown,21-Jun-93,,,,,
19717,Zoku Naniwa Yuukyouden,"['Action', 'Comedy']",OVA,,['Toei Animation'],5.06,17,13604,129,1,Unknown,25-Jun-92,,,,,
19727,Nexus,['Music'],Music,,,5.9,1328,6713,2751,1,Unknown,14-Sep-11,,,,,
19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,"['Action', 'Comedy']",OVA,,['Toei Animation'],6.53,15,13909,126,1,Unknown,25-Oct-92,,,,,
19731,Osamu to Musashi,"['Adventure', 'Fantasy', 'Kids']",Movie,['Tezuka Productions'],,6.31,69,12324,195,1,Unknown,25-Apr-94,,,,,
19745,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,"['Action', 'Comedy']",OVA,,['Toei Animation'],7,10,14200,105,1,Unknown,8-Jan-93,,,,,
19747,Dakaretai Onna,"['Romance', 'Hentai']",OVA,['Agent 21'],,3.67,39,11613,255,2,Unknown,"Apr 27, 1990 to Sep 21, 1990",,,,,
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,"['Action', 'Comedy']",OVA,,['Toei Animation'],6.5,10,14485,92,1,Unknown,25-May-93,,,,,
19751,Gu-Gu Ganmo (Movie),['Comedy'],Movie,,['Toei Animation'],6.05,19,,116,1,Manga,,,,,,
19753,Naniwa Yuukyouden: Kanketsu-hen,"['Action', 'Comedy']",OVA,,['Toei Animation'],6.36,11,14526,90,1,Unknown,25-Jul-93,,,,,
19755,Oshiri Kajiri Mushi (TV) 2nd Season,"['Comedy', 'Kids']",TV,,['Kinema Citrus'],5.45,190,10588,525,32,Music,"Sep 30, 2013 to Mar 27, 2014",,,,,
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,"['Action', 'Comedy', 'Shounen']",Special,['Kansai Telecasting'],['Brain&#039;s Base'],7.33,23320,1763,48651,1,Manga,6-Oct-13,,,,,
19769,Mahou Sensou,"['Action', 'Fantasy', 'Magic']",TV,"['Media Factory', 'TBS', 'flying DOG']",['Madhouse'],6.17,66965,645,139900,12,Light novel,"Jan 10, 2014 to Mar 28, 2014",,,,,
19773,Akuma Tou no Prince: Mitsume ga Tooru,"['Adventure', 'Comedy', 'Demons', 'Supernatural']",Special,,['Toei Animation'],5.08,37,11538,232,1,Unknown,25-Aug-85,,,,,
19775,Sidonia no Kishi,"['Action', 'Mecha', 'Sci-Fi', 'Seinen', 'Space']",TV,"['Starchild Records', 'Mainichi Broadcasting System', 'Kodansha', 'KlockWorx']",['Polygon Pictures'],7.8,75665,613,153736,12,Manga,"Apr 11, 2014 to Jun 27, 2014",,,,,
19781,Kuiba III: Zhanshen Jueqi,"['Action', 'Adventure', 'Kids', 'Fantasy']",Movie,['Vasoon Animation'],,7.16,38,11675,272,1,Original,14-Aug-14,,,,,
19783,Nanbo no Monjai! Yankee Gurentai,"['Action', 'Comedy']",OVA,['KSS'],,5.5,10,14322,98,1,Unknown,21-Dec-92,,,,,
19797,Nanbo no Monjai! 2: Yankee Gurentai,"['Action', 'Comedy']",OVA,['KSS'],,5.17,6,14661,86,1,Unknown,28-May-93,,,,,
19799,Robot Girls Z,"['Comedy', 'Mecha', 'Parody']",Special,"['Nippon Columbia', 'LandQ studios']",['Toei Animation'],6.51,5893,3452,14872,3,Original,"Jan 4, 2014 to Mar 2, 2014",,,,,
19811,Waanabi.jk,"['Comedy', 'School', 'Slice of Life']",Special,,['Studio Deen'],4.92,279,9656,782,2,Unknown,"Jul 29, 2013 to Sep 4, 2015",,,,,
19815,No Game No Life,"['Game', 'Adventure', 'Comedy', 'Supernatural', 'Ecchi', 'Fantasy']",TV,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X']",['Madhouse'],8.41,620456,8,966110,12,Light novel,"Apr 9, 2014 to Jun 25, 2014",,,,,
19817,Namakemono ga Miteta,"['Slice of Life', 'Music', 'Seinen']",OVA,['Agent 21'],,6.25,16,14306,99,2,Unknown,"Sep 23, 1988 to Jul 28, 1989",,,,,
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,"['Game', 'Adventure', 'Space']",TV,"['Asatsu DK', 'Nagoya TV Housou']",['Sunrise'],6.75,200,9150,976,49,Card game,"Sep 22, 2013 to Sep 21, 2014",,,,,
19831,Ore wa Chokkaku,['Comedy'],TV,"['Fuji TV', 'Yomiuri Advertising']",['Studio Pierrot'],6.75,12,12655,159,36,Manga,"Jan 5, 1991 to Oct 12, 1991",,,,,
19839,Wei Qi Shao Nian 2,"['Game', 'Historical']",TV,,,7.47,17,13028,150,26,Unknown,2009,,,,,
19841,Super Seisyun Brothers,"['Comedy', 'Josei', 'Slice of Life']",TV,['AIC'],['AIC Plus+'],6.93,10539,2856,22161,14,Web manga,"Sep 14, 2013 to Dec 14, 2013",,,,,
19843,Tamagotchi! Miracle Friends,"['Comedy', 'Fantasy', 'Kids']",TV,,['OLM'],6.44,27,11519,300,29,Unknown,"Sep 5, 2013 to Mar 27, 2014",,,,,
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,['Comedy'],Special,"['Aniplex', 'I was a Ballerina']",,6.89,2177,4611,7755,13,Unknown,"Jun 19, 2013 to Jan 22, 2014",,,,,
19849,Peeping Life 5.0ch,"['Comedy', 'Slice of Life']",OVA,['CoMix Wave Films'],,5.51,58,11630,285,10,Original,3-Feb-12,,,,,
19855,Nobunagun,"['Action', 'Sci-Fi', 'Super Power']",TV,"['VAP', 'Earth Star Entertainment']",['Bridge'],6.78,22855,1757,51039,13,Manga,"Jan 5, 2014 to Mar 30, 2014",,,,,
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,['Hentai'],OVA,['Pink Pineapple'],['Seven'],6.43,1101,6115,3073,1,Visual novel,25-Oct-13,,,,,
19859,Yokujou Bazooka The Animation,['Hentai'],OVA,['Pink Pineapple'],,7.07,1324,6096,3328,1,Manga,25-Oct-13,,,,,
19871,Gaist Crusher,"['Action', 'Fantasy', 'Supernatural']",TV,"['TV Tokyo', 'Avex Entertainment', 'Dentsu']",['Studio Pierrot'],5.91,146,8200,1574,51,Game,"Oct 2, 2013 to Oct 1, 2014",,,,,
19873,Marude Dameo,"['Comedy', 'Sci-Fi', 'Shounen']",TV,,['Studio Pierrot'],6.44,9,13255,134,47,Manga,"Nov 2, 1991 to Sep 26, 1992",,,,,
19875,Robotan,"['Comedy', 'Kids']",TV,['Daiko'],,6.69,36,12457,166,104,Unknown,"Oct 4, 1966 to Sep 27, 1968",,,,,
19877,Battle Spirits: Sword Eyes Gekitouden,"['Game', 'Adventure', 'Fantasy']",TV,,['Sunrise'],7.15,213,9259,879,21,Card game,"Apr 7, 2013 to Sep 8, 2013",,,,,
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,['Comedy'],Movie,,['Studio Pierrot'],6.26,46,10937,375,1,Manga,18-Mar-89,,,,,
19887,Shouri Toushu,['Sports'],Movie,,['Toei Animation'],7,10,13419,126,1,Unknown,24-Oct-87,,,,,
19889,Genshiken Nidaime Specials,"['Comedy', 'Parody', 'Slice of Life']",Special,['Starchild Records'],['Production I.G'],6.92,1667,5459,4972,4,Unknown,"Sep 4, 2013 to Dec 11, 2013",,,,,
19897,Ohayou! Spank (Movie),"['Comedy', 'Romance', 'Slice of Life']",Movie,,['TMS Entertainment'],6.23,22,12677,175,1,Unknown,13-Mar-82,,,,,
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"['Adventure', 'Sci-Fi', 'Shounen', 'Space']",OVA,"['Shogakukan Productions', 'Toho']",,6.69,13,13387,139,11,Unknown,"Mar, 1990 to Oct, 1991",,,,,
19901,Donkikko,"['Comedy', 'Shounen']",TV,['P Productions'],,6.11,9,13407,132,21,Unknown,"Sep 7, 1967 to Jan 25, 1968",,,,,
19905,"Dai-chan, Daisuki.","['Drama', 'School', 'Slice of Life']",Movie,"['Tama Production', 'Tokyo MX']",,6.55,11,13212,155,1,Unknown,18-Aug-07,,,,,
19907,Ecchan no Sensou,"['Historical', 'Drama']",Movie,['Mushi Production'],,6.38,8,13006,158,1,Novel,13-Jan-02,,,,,
19909,Pipi Tobenai Hotaru,"['Drama', 'Fantasy']",Movie,['Nippon Columbia'],['Mushi Production'],5,14,14046,111,1,Novel,23-Mar-96,,,,,
19917,Nijuushi no Hitomi,"['Drama', 'Historical']",Special,['Tokyo Movie Shinsha'],,6.14,7,14080,102,1,Unknown,10-Oct-80,,,,,
19919,Tesagure! Bukatsumono,"['Parody', 'School', 'Slice of Life']",TV,"['VAP', 'Nippon Television Network', 'Bouncy', 'Just Pro', 'JP Room']",['Yaoyorozu'],6.77,1601,4398,7985,12,Original,"Oct 6, 2013 to Dec 29, 2013",,,,,
19921,Ogami Matsugorou,"['Action', 'Martial Arts', 'Romance', 'School', 'Shounen']",OVA,"['Trans Arts', 'Kodansha', 'Creative Bridge']",,5.52,23,12665,155,1,Unknown,16-Dec-89,,,,,
19923,Anata ga Furikaeru Toki,"['Romance', 'School', 'Shoujo']",OVA,"['Nippon Columbia', 'Grouper Productions']",,5.38,37,11409,272,1,Other,21-Mar-93,,,,,
19925,KY-kei JC Kuuki-chan,"['Comedy', 'School']",ONA,['CoMix Wave Films'],,5.59,207,10770,479,6,Original,"Aug 5, 2013 to Sep 9, 2013",,,,,
19941,Kimu no Juujika,"['Drama', 'Historical']",Movie,,,6.22,9,14062,106,1,Unknown,21-Jul-90,,,,,
19943,Eikou e no Spur: Igaya Chiharu Monogatari,"['Drama', 'Historical', 'Sports']",Movie,['Mushi Production'],,6.57,7,13302,138,1,Unknown,13-Sep-97,,,,,
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,['Comedy'],Special,['Aniplex'],['Brain&#039;s Base'],5.35,1472,5350,4863,5,Manga,"Apr 22, 2009 to Aug 26, 2009",,,,,
19947,Ikkyuu-san (1978),"['Action', 'Sports', 'School']",TV,,['Nippon Animation'],7.4,35,11695,254,26,Unknown,"Apr 10, 1978 to Oct 23, 1978",,,,,
19951,Hunter x Hunter Movie 2: The Last Mission,"['Action', 'Adventure', 'Super Power', 'Shounen']",Movie,"['VAP', 'Nippon Television Network', 'Shueisha', 'Hiroshima Television']",['Madhouse'],7.35,31047,1450,55097,1,Manga,27-Dec-13,,,,,
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,"['Magic', 'Slice of Life']",OVA,"['Shochiku', 'AT-X', 'flying DOG', 'Q-Tec', 'Toppan Printing', 'Tablier Communication', 'Nippon Ichi Software']",['Encourage Films'],6.44,3391,4444,8515,2,Original,"Feb 26, 2014 to Jun 25, 2014",,,,,
19957,Huckleberry no Bouken (Movie),"['Adventure', 'Historical', 'Drama']",Movie,['Group TAC'],,5.93,28,12689,168,1,Unknown,16-Aug-91,,,,,
19959,Barbapapa (1977),"['Comedy', 'Fantasy', 'Kids']",TV,['KSS'],['Topcraft'],5.95,121,11061,361,48,Picture book,"Apr 30, 1977 to Jun 14, 1977",,,,,
19961,Heisei Tensai Bakabon,"['Slice of Life', 'Comedy']",TV,['Fuji TV'],['Studio Pierrot'],6.5,38,11481,250,46,Original,"Jan 6, 1990 to Dec 29, 1990",,,,,
19965,Ikinari Dagon,"['Adventure', 'Fantasy']",TV,,['Nippon Animation'],6.27,11,13969,116,12,Unknown,"Apr 9, 1988 to Jun 25, 1988",,,,,
19971,Machi Ichiban no Kechinbou,"['Supernatural', 'Historical', 'Music', 'Drama']",Special,['Topcraft'],,5.88,50,12010,186,1,Novel,24-Dec-78,,,,,
19973,Ashita no Joe Pilots,"['Drama', 'Shounen', 'Sports']",Special,,['Mushi Production'],6.32,672,7403,1717,2,Unknown,"Nov 6, 1969 to Dec 22, 1969",,,,,
19977,The Impression of First Gundam,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",Special,,['Sunrise'],5.42,192,9225,850,1,Unknown,1-Aug-98,,,,,
19981,Shisukon Ouji,['Adventure'],TV,"['Dentsu', 'Fuji TV']",,6.57,7,13362,128,14,Manga,"Dec 20, 1963 to Mar 27, 1964",,,,,
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,"['Action', 'Adventure', 'Samurai', 'Shounen']",Movie,,['Toei Animation'],5.45,11,12765,158,1,Unknown,21-Jul-64,,,,,
19985,Uchuujin Pipi,['Kids'],TV,"['NHK', 'Tele-Cartoon Japan']",,4.7,10,13916,114,52,Unknown,"Apr 8, 1965 to Mar 31, 1966",,,,,
19987,Kaitou Pride,"['Kids', 'Adventure', 'Comedy']",TV,['Fuji TV'],,6.88,8,13705,119,105,Unknown,"May 31, 1965 to Nov 4, 1965",,,,,
19989,Tatakae! Osper,"['Action', 'Sci-Fi', 'Shounen']",TV,['Nihon Hoso Eigasha'],,6.33,9,12928,145,52,Unknown,"Dec 14, 1965 to Oct 11, 1967",,,,,
19991,Tobidase! Bacchiri,"['Comedy', 'Kids', 'Mystery']",TV,['Nihon Hoso Eigasha'],,6.5,12,13657,125,132,Unknown,"Nov 14, 1966 to Apr 15, 1967",,,,,
19993,Kaminari Boy Pikkari★bee,"['Adventure', 'Comedy', 'Kids']",TV,['Mainichi Broadcasting System'],,6.67,9,14060,109,54,Unknown,"Apr 1, 1967 to Mar 30, 1968",,,,,
19995,King Kong: 001/7 Tom Thumb,"['Adventure', 'Sci-Fi']",TV,,['Toei Animation'],5.44,9,12890,153,26,Unknown,"Apr 5, 1967 to Oct 4, 1967",,,,,
19997,Fight Da!! Pyuta,"['Action', 'Comedy', 'Sci-Fi', 'Shounen']",TV,['Hoso Seisaku Doga'],,6.57,7,12685,151,26,Unknown,"Apr 6, 1968 to Sep 28, 1968",,,,,
19999,Sobakasu Pucchi,"['Adventure', 'Comedy', 'Kids']",TV,['Fuji TV'],,7.07,14,13691,122,162,Unknown,"Mar 31, 1969 to Oct 4, 1969",,,,,
20001,Mouretsu Atarou,"['Comedy', 'Kids', 'Slice of Life']",TV,,['Toei Animation'],6.38,8,13076,137,90,Manga,"Apr 4, 1969 to Dec 25, 1970",,,,,
20003,Roppou Yabure-kun,['Slice of Life'],TV,['Tokyo Movie Shinsha'],,6.22,9,13278,127,110,Unknown,"Apr 28, 1969 to Sep 26, 1969",,,,,
20005,Pinch to Punch,['Comedy'],TV,['Fuji TV'],,6.42,12,13341,118,156,Unknown,"Sep 29, 1969 to Mar 28, 1970",,,,,
20007,Hi Gekiga Ukiyoe Senya Ichiya,"['Action', 'Hentai']",Movie,,,2.27,26,11584,264,1,Unknown,29-Oct-69,,,,,
20009,Doubutsu Mura Monogatari,['Kids'],TV,['Otogi Production'],['Eiken'],6.38,16,13084,151,100,Unknown,"Mar 30, 1970 to Jul 21, 1970",,,,,
20021,Sword Art Online: Extra Edition,"['Action', 'Adventure', 'Fantasy', 'Game', 'Romance']",Special,['Aniplex'],['A-1 Pictures'],6.88,103132,536,164200,1,Light novel,31-Dec-13,,,,,
20023,Otanoshimi Anime Gekijou,['Comedy'],TV,"['Fuji TV', 'Studio Zero']",,7.25,12,13839,113,26,Unknown,"Apr 5, 1970 to Sep 27, 1970",,,,,
20025,Itazura Tenshi Chippo-chan,"['Comedy', 'Kids']",TV,['Fuji TV'],,6.33,18,13591,129,240,Unknown,"Mar 30, 1970 to Dec 31, 1970",,,,,
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"['Kids', 'Adventure', 'Fantasy']",TV,,['Shin-Ei Animation'],6.48,25,12334,204,26,Unknown,"Feb 5, 1979 to Jul 30, 1979",,,,,
20031,D-Frag!,"['Game', 'Comedy', 'School', 'Seinen']",TV,"['TV Tokyo', 'Media Factory', 'Kadokawa Shoten', 'AT-X', 'DAX Production', 'Sony Music Communications', 'Toranoana']",['Brain&#039;s Base'],7.7,114526,375,218184,12,Manga,"Jan 7, 2014 to Mar 25, 2014",,,,,
20033,Miss Monochrome The Animation,"['Comedy', 'Music', 'Slice of Life']",TV,"['TV Tokyo', 'Starchild Records']","['SANZIGEN', 'LIDENFILMS']",6.48,16528,2200,35662,13,Original,"Oct 2, 2013 to Dec 25, 2013",,,,,
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,"['Action', 'Sci-Fi', 'Super Power', 'Magic']",Special,['Geneon Universal Entertainment'],['J.C.Staff'],7.18,6113,3414,14216,1,Unknown,28-Aug-13,,,,,
20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,"['Comedy', 'School']",OVA,['Pony Canyon'],['J.C.Staff'],7.09,4615,4223,9102,1,Unknown,16-Oct-13,,,,,
